kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
llama2.1.sm_70.ptx 385 : 214 1926 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 926 : 5202 42319 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1750 : 6912 62208 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 641 : 55218176 352251296 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 384 : 214 5136 0 214 214 0 0 0 0 
llama2.1.sm_70.ptx 925 : 5202 53086 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1492 : 1824768 22486200 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 383 : 214 1926 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 924 : 5202 43420 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1748 : 6912 62208 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 639 : 55218176 16712578144 109695616 0 0 3451136 1725568 0 0 
llama2.1.sm_70.ptx 1207 : 608256 4468064 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 98 : 15204352 131569824 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 71 : 56736 340416 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1180 : 608256 4913760 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 382 : 214 5136 0 214 214 0 0 0 0 
llama2.1.sm_70.ptx 923 : 5202 53929 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1490 : 608256 5514208 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 381 : 214 1926 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 922 : 5202 38925 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 637 : 55218176 0 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 69 : 56736 510624 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1178 : 608256 4769728 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 380 : 214 5136 0 214 214 0 0 0 0 
llama2.1.sm_70.ptx 921 : 5202 50860 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1745 : 13824 34560 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 636 : 55218176 362283040 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 95 : 15204352 187200448 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1177 : 608256 4801728 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1488 : 1824768 29312291 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 379 : 214 1926 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1744 : 13824 138240 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 635 : 55218176 512974848 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1176 : 608256 4728704 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 378 : 214 5136 0 214 214 0 0 0 0 
llama2.1.sm_70.ptx 297 : 657408 10315040 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 838 : 14256 128304 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 294 : 219136 1570560 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 293 : 219136 1630784 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 834 : 14256 85536 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 285 : 219136 1837216 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 826 : 14256 2505840 1024 0 0 1188 594 0 0 
llama2.1.sm_70.ptx 1379 : 5202 0 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 270 : 219136 1807840 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 523 : 219136 0 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1375 : 5202 46818 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 266 : 219136 2416448 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 807 : 14256 270864 0 0 0 1782 594 0 0 
llama2.1.sm_70.ptx 522 : 219136 1671232 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1374 : 5202 46818 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 265 : 219136 1802912 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1372 : 5202 46818 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 263 : 219136 0 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 804 : 14256 85536 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1371 : 5202 546210 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 262 : 219136 1748288 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1370 : 5202 33424 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 261 : 219136 1755616 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 802 : 14256 2190672 0 0 0 1782 594 0 0 
llama2.1.sm_70.ptx 1307 : 594 3564 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 198 : 219136 1748576 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 582 : 25802752 200220992 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 325 : 6848 28690 0 6848 6848 0 0 0 0 
llama2.1.sm_70.ptx 866 : 14256 57024 0 0 0 1782 594 0 0 
llama2.1.sm_70.ptx 1306 : 594 14256 0 594 594 0 0 0 0 
llama2.1.sm_70.ptx 197 : 219136 1593184 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1847 : 76032 456192 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 738 : 77408256 1148350244 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 324 : 6848 70034 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1305 : 594 3564 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 196 : 219136 1663360 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 323 : 6848 51671 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1304 : 594 3564 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 195 : 219136 1685280 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1845 : 76032 7983360 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 736 : 25802752 194270784 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 322 : 6848 51710 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 863 : 14256 85536 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1303 : 594 14256 0 594 594 0 0 0 0 
llama2.1.sm_70.ptx 194 : 219136 2272960 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 321 : 6848 52503 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1815 : 76032 458528 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 706 : 24899584 259427872 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 138 : 512000 4634784 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1247 : 594 3564 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1301 : 594 3564 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 192 : 219136 0 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1274 : 594 3564 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 319 : 6848 50898 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 860 : 14256 128304 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1300 : 594 14256 0 594 594 0 0 0 0 
llama2.1.sm_70.ptx 191 : 219136 1498912 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1841 : 76032 456192 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 732 : 25802752 174088608 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1273 : 594 14256 0 594 594 0 0 0 0 
llama2.1.sm_70.ptx 318 : 6848 51185 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 859 : 14256 57024 0 0 0 1782 594 0 0 
llama2.1.sm_70.ptx 1649 : 28512 171072 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 540 : 61632 651168 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1081 : 608256 4647584 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 283 : 219136 2474016 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 824 : 14256 128304 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1726 : 21600 6035888 43200 0 0 1350 900 0 0 
llama2.1.sm_70.ptx 617 : 55218176 583274272 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 49 : 100864 696320 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1158 : 608256 4598304 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 360 : 214 5136 0 214 214 0 0 0 0 
llama2.1.sm_70.ptx 901 : 608256 10252640 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1725 : 21600 194400 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 616 : 55218176 546903904 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 359 : 214 1926 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 900 : 608256 10214816 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1211 : 608256 4211840 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 102 : 15204352 1888 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1812 : 76032 531360 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 703 : 24899584 213515104 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 135 : 512000 5424160 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1244 : 594 3564 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1298 : 594 3564 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 189 : 219136 1590976 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1839 : 76032 760320 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 730 : 25802752 189625024 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1271 : 594 3564 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 316 : 219136 1505143 0 0 0 0 0 0 6848 
llama2.1.sm_70.ptx 1724 : 21600 194400 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 615 : 55218176 540514784 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 47 : 100864 648544 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1156 : 608256 4687872 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 358 : 214 5136 0 214 214 0 0 0 0 
llama2.1.sm_70.ptx 899 : 608256 10349184 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1210 : 608256 4330368 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 101 : 15204352 113702944 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 74 : 56736 226944 0 0 0 3546 1773 0 0 
llama2.1.sm_70.ptx 1183 : 608256 17124000 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1297 : 594 14256 0 594 594 0 0 0 0 
llama2.1.sm_70.ptx 188 : 219136 1973152 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1270 : 594 14256 0 594 594 0 0 0 0 
llama2.1.sm_70.ptx 315 : 219136 1736960 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 856 : 14256 85536 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1296 : 594 3564 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 187 : 219136 3114432 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1269 : 594 3564 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 356 : 214 5136 0 214 214 0 0 0 0 
llama2.1.sm_70.ptx 897 : 608256 10077696 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1181 : 608256 4719520 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1295 : 594 3564 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 186 : 219136 3205600 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1836 : 76032 456192 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 727 : 24899584 0 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 159 : 512000 2667680 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1268 : 594 3564 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 313 : 657408 9947392 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 854 : 14256 128304 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 275 : 61632 9834112 9792 0 0 3852 1926 0 0 
llama2.1.sm_70.ptx 355 : 214 1926 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 896 : 608256 9191904 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 303 : 219136 1873632 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 844 : 14256 57024 0 0 0 1782 594 0 0 
llama2.1.sm_70.ptx 1808 : 76032 618496 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 699 : 24899584 256735648 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1240 : 594 14256 0 594 594 0 0 0 0 
llama2.1.sm_70.ptx 1294 : 594 14256 0 594 594 0 0 0 0 
llama2.1.sm_70.ptx 185 : 219136 3645504 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1835 : 76032 684288 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 726 : 24899584 196592608 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1267 : 594 14256 0 594 594 0 0 0 0 
llama2.1.sm_70.ptx 531 : 219136 1080480 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1383 : 5202 26010 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 274 : 61632 632640 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 815 : 14256 85536 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1720 : 21600 129600 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 611 : 25802752 222493472 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 354 : 214 5136 0 214 214 0 0 0 0 
llama2.1.sm_70.ptx 895 : 608256 8777056 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1179 : 608256 5039232 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 698 : 24899584 300576000 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1239 : 594 3564 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1293 : 594 3564 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 184 : 219136 3622144 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1834 : 76032 760320 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 725 : 24899584 299552704 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1266 : 594 3564 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 311 : 219136 1753376 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 852 : 14256 128304 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 530 : 219136 1768544 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1382 : 5202 31212 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 273 : 61632 631232 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1719 : 21600 129600 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 610 : 25802752 293953760 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 353 : 214 1926 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1716 : 28512 34560 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 607 : 25802752 0 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 350 : 214 5136 0 214 214 0 0 0 0 
llama2.1.sm_70.ptx 1667 : 28512 25920 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 558 : 219136 1568896 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 301 : 657408 8872288 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 697 : 24899584 258764384 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1238 : 594 3564 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1292 : 594 3564 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 183 : 219136 3584544 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1833 : 76032 456192 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 724 : 24899584 280341920 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 156 : 512000 2079392 0 0 0 64000 16000 0 0 
llama2.1.sm_70.ptx 1265 : 594 3564 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1718 : 21600 129600 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 609 : 25802752 266540768 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 352 : 214 5136 0 214 214 0 0 0 0 
llama2.1.sm_70.ptx 1715 : 28512 171072 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 606 : 25802752 188630688 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 349 : 214 1926 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 696 : 24899584 183679680 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1237 : 594 14256 0 594 594 0 0 0 0 
llama2.1.sm_70.ptx 1291 : 594 14256 0 594 594 0 0 0 0 
llama2.1.sm_70.ptx 182 : 219136 3286912 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1832 : 76032 456192 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 723 : 24899584 263488480 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 155 : 512000 4749664 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1264 : 594 14256 0 594 594 0 0 0 0 
llama2.1.sm_70.ptx 309 : 657408 8755584 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 541 : 61632 17758944 122688 0 0 3852 1926 0 0 
llama2.1.sm_70.ptx 1082 : 608256 4530982 0 0 0 0 0 0 594 
llama2.1.sm_70.ptx 284 : 219136 2553568 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 825 : 14256 128304 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 618 : 55218176 544442560 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 50 : 100864 1044384 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1159 : 608256 4383392 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 77 : 100864 511168 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1186 : 608256 4725728 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 361 : 214 1926 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 902 : 608256 10184704 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 271 : 219136 1248576 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 812 : 14256 128304 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 351 : 214 1926 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 605 : 25802752 196126432 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 348 : 214 5136 0 214 214 0 0 0 0 
llama2.1.sm_70.ptx 1665 : 28512 256608 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 556 : 219136 2196640 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 299 : 219136 1862592 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1290 : 594 3564 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 181 : 219136 3123712 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 154 : 512000 4645408 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1263 : 594 3564 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 543 : 61632 370656 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1084 : 5202 31212 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 286 : 219136 0 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 620 : 55218176 0 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 52 : 100864 229280 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1161 : 608256 4001184 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1188 : 608256 4706464 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 363 : 214 1926 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 904 : 608256 7764320 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1191 : 608256 4547200 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 366 : 214 5136 0 214 214 0 0 0 0 
llama2.1.sm_70.ptx 907 : 608256 4363168 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1656 : 28512 199584 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 547 : 61632 559424 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 290 : 219136 1817024 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 831 : 14256 128304 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 624 : 55218176 361526240 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 56 : 56736 510624 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1165 : 608256 4900480 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1476 : 608256 4690624 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 367 : 214 1926 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 908 : 608256 6224448 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1477 : 608256 4695008 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 368 : 214 5136 0 214 214 0 0 0 0 
llama2.1.sm_70.ptx 909 : 608256 4236960 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1658 : 28512 294624 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 549 : 61632 409088 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1090 : 608256 6645600 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 292 : 219136 2101728 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1221 : 19008 79195 0 19008 19008 0 0 0 0 
llama2.1.sm_70.ptx 112 : 15204000 109418496 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 653 : 55218176 356408032 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1478 : 608256 4428064 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 369 : 214 1926 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 910 : 608256 4148224 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 552 : 61632 578336 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 295 : 219136 1520768 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1738 : 13824 124416 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 629 : 55218176 361979456 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1170 : 608256 4982752 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 372 : 214 5136 0 214 214 0 0 0 0 
llama2.1.sm_70.ptx 913 : 608256 3909461 0 0 0 0 0 0 594 
llama2.1.sm_70.ptx 1813 : 76032 517120 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 704 : 24899584 0 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 136 : 512000 6460864 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1245 : 594 3564 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1299 : 594 3564 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 190 : 219136 1560832 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1840 : 76032 456192 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 731 : 25802752 182253824 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1272 : 594 3564 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 562 : 219136 1374400 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 305 : 657408 10337824 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 846 : 14256 142560 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 307 : 219136 1811296 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 848 : 14256 85536 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1643 : 608256 3095680 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 534 : 61632 727520 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 277 : 61632 529952 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 818 : 14256 270864 0 0 0 1782 594 0 0 
llama2.1.sm_70.ptx 1646 : 608256 3567872 0 0 0 0 0 0 594 
llama2.1.sm_70.ptx 537 : 61632 467072 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 280 : 61632 587808 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 320 : 6848 72308 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 861 : 14256 142560 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1694 : 51840 466560 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 585 : 25802752 325730816 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 328 : 219136 1337664 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1695 : 51840 14405776 103680 0 0 3240 2160 0 0 
llama2.1.sm_70.ptx 586 : 25802752 356159872 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 329 : 219136 1314816 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 587 : 25802752 355862464 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 330 : 219136 1254780 0 0 0 0 0 0 214 
llama2.1.sm_70.ptx 1505 : 608256 3765056 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 396 : 219136 1229970 0 0 0 0 0 0 214 
llama2.1.sm_70.ptx 937 : 5202 36414 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 589 : 25802752 234555808 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 332 : 214 5136 0 214 214 0 0 0 0 
llama2.1.sm_70.ptx 663 : 55218176 362726048 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1515 : 594 5346 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 406 : 219136 1231904 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 590 : 25802752 191439040 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 333 : 214 1926 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1700 : 51840 518400 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 591 : 25802752 184223584 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 334 : 214 5136 0 214 214 0 0 0 0 
llama2.1.sm_70.ptx 1701 : 51840 1296000 0 2160 2160 0 0 0 0 
llama2.1.sm_70.ptx 592 : 25802752 176873152 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 335 : 214 1926 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1702 : 51840 466560 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 593 : 25802752 301593088 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 336 : 214 5136 0 214 214 0 0 0 0 
llama2.1.sm_70.ptx 1703 : 51840 14242240 103680 0 0 3240 2160 0 0 
llama2.1.sm_70.ptx 594 : 25802752 205873440 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 337 : 214 1926 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 595 : 25802752 0 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 338 : 214 5136 0 214 214 0 0 0 0 
llama2.1.sm_70.ptx 339 : 214 1926 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 597 : 25802752 196404544 0 0 0 0 0 0 0 
