kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
ResNet.2.sm_70.ptx 206 : 1280 192000 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4920 : 557056 3500328 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5292 : 2080768 12484608 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 205 : 1280 11520 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4919 : 557056 3485823 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5291 : 2080768 12484608 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 204 : 1280 11520 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4918 : 557056 5551824 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5290 : 2080768 12484608 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 203 : 1280 8960 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4917 : 557056 5241353 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5289 : 2080768 12484608 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 202 : 1280 12800 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4916 : 557056 5112516 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5288 : 2080768 12484608 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 201 : 1280 7680 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4915 : 557056 5114127 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5287 : 2080768 12484608 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 200 : 1280 7680 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4914 : 557056 3427851 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5286 : 2080768 12484608 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 199 : 1280 7680 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4913 : 557056 5080465 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5285 : 2080768 12484608 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 198 : 1280 7680 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4912 : 557056 5090479 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5284 : 2080768 12484608 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 197 : 1280 7680 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4911 : 557056 3981533 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5283 : 2080768 18726912 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 196 : 1280 3840 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4910 : 557056 5163152 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5282 : 2080768 12385792 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 195 : 1280 3840 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4909 : 557056 3439850 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5281 : 2080768 12583424 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 194 : 1280 3840 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4908 : 557056 5161657 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5280 : 2080768 12484608 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 193 : 1280 3840 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4907 : 557056 3448159 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2153 : 1280 6400 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4510 : 2097152 12582912 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2152 : 1280 7680 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4509 : 2097152 317530624 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2151 : 1280 11520 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4508 : 2097152 18874368 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2150 : 1280 7680 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4507 : 2097152 319009536 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2147 : 1280 0 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2146 : 1280 7680 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4503 : 2097152 20971520 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2145 : 1280 12800 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2144 : 1280 16640 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4501 : 2097152 0 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2143 : 1280 12800 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4500 : 2097152 14155776 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2142 : 1280 11520 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4499 : 2097152 13369344 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2141 : 1280 5120 0 0 0 1280 1280 0 0 
ResNet.2.sm_70.ptx 4498 : 2097152 18874368 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2140 : 1280 11520 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4497 : 2097152 222419328 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2139 : 1280 189748 0 0 0 1280 1280 0 0 
ResNet.2.sm_70.ptx 4496 : 2097152 12582912 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2138 : 1280 189748 0 0 0 1280 1280 0 0 
ResNet.2.sm_70.ptx 4495 : 2097152 12582912 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2134 : 1280 10240 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4491 : 2097152 20971520 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2133 : 1280 12800 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4490 : 2097152 10485760 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2132 : 1280 11520 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4489 : 2097152 20971520 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2131 : 1280 11520 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4488 : 2097152 10566496 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2129 : 1280 0 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4486 : 2097152 12582912 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2128 : 1280 7680 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4485 : 2097152 12582912 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2127 : 1280 7680 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4484 : 2097152 12582912 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2126 : 1280 7680 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4483 : 2097152 12582912 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2125 : 1280 11520 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4482 : 2097152 12582912 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2184 : 2097152 10498112 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4541 : 110592 995328 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2123 : 2097152 10479424 0 0 0 0 0 0 1280 
ResNet.2.sm_70.ptx 4480 : 2097152 12582912 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2122 : 2097152 12597056 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4479 : 2097152 18874368 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2121 : 2097152 326630272 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4478 : 2097152 10485760 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2120 : 2097152 18874368 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4477 : 2097152 14680064 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2119 : 2097152 317237888 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4476 : 2097152 12582912 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2118 : 2097152 18969088 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4475 : 2097152 18874368 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2117 : 2097152 18884032 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4474 : 2097152 12582912 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2116 : 2097152 14683136 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4473 : 2097152 19613824 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2115 : 2097152 21014080 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4472 : 2097152 13322368 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2114 : 2097152 12474240 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4471 : 2097152 12582912 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2113 : 2097152 12441792 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4470 : 2097152 18874368 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2112 : 2097152 12940288 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4469 : 2097152 18874368 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2111 : 2097152 13443200 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4468 : 2097152 12582912 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2110 : 2097152 14894176 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4467 : 2097152 18874368 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2109 : 2097152 19386144 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4466 : 2097152 20971520 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2108 : 2097152 14168288 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4465 : 2097152 10485760 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2093 : 2097152 10485792 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4450 : 2097152 18921344 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1887 : 276480 1658880 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4244 : 442368 4423680 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1884 : 276480 0 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4241 : 442368 5178027 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1883 : 276480 1658880 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4240 : 442368 4424373 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1882 : 276480 2764800 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4239 : 442368 4669005 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1881 : 276480 2488320 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4238 : 442368 3096674 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1880 : 276480 128323868 64 0 0 99328 65536 0 0 
ResNet.2.sm_70.ptx 4237 : 442368 3981410 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1879 : 276480 2488328 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4236 : 442368 3096576 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1878 : 276480 53643356 0 0 0 276480 65536 0 0 
ResNet.2.sm_70.ptx 4235 : 442368 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1877 : 276480 48870969 0 0 0 86016 65536 0 0 
ResNet.2.sm_70.ptx 4234 : 442368 4423974 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1876 : 276480 2488320 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4233 : 442368 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1875 : 276480 2501167 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4232 : 442368 4423680 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1874 : 276480 2764800 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4231 : 442368 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1872 : 276480 2868938 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4229 : 442368 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1871 : 276480 2608246 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4228 : 442368 4423680 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1870 : 276480 2744918 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4227 : 442368 3981452 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1869 : 276480 2501074 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4226 : 442368 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1868 : 276480 2817442 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4225 : 442368 4702731 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1867 : 276480 3583274 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4224 : 442368 4918255 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1866 : 276480 2798280 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4223 : 442368 4150135 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1865 : 276480 2501038 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4222 : 442368 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1864 : 276480 2826288 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4221 : 442368 3983222 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1863 : 276480 2531454 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4220 : 442368 2654208 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1862 : 276480 2764800 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4219 : 442368 2654208 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1861 : 276480 2488320 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4218 : 442368 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1860 : 276480 2488320 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4217 : 442368 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1859 : 276480 2488320 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4216 : 442368 2654208 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1858 : 276480 1658880 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4215 : 442368 2654208 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1857 : 276480 2488320 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4214 : 442368 4423680 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1856 : 276480 2488320 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4213 : 442368 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1855 : 276480 1658880 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4212 : 442368 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1854 : 276480 1658880 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4211 : 442368 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1853 : 276480 2488320 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4210 : 442368 2654208 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1852 : 276480 2764800 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4209 : 442368 2654208 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1851 : 276480 2488320 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4208 : 442368 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1850 : 276480 2488320 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4207 : 442368 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1849 : 276480 2488320 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4206 : 442368 2654208 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1848 : 276480 1658880 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4205 : 442368 2654208 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1847 : 276480 2488320 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4204 : 442368 4423680 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1846 : 276480 2488320 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4203 : 442368 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1845 : 276480 1658880 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4202 : 442368 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1844 : 276480 1658880 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4201 : 442368 3983222 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1843 : 276480 2488320 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4200 : 442368 2654208 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1842 : 276480 2764800 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4199 : 442368 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1841 : 276480 2488320 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4198 : 442368 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1840 : 276480 2670022 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4197 : 442368 3096576 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1839 : 276480 2513978 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4196 : 442368 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1838 : 276480 1658880 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4195 : 442368 2654208 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1837 : 276480 2488320 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4194 : 442368 3982267 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1836 : 276480 2488320 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4193 : 442368 2654208 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1835 : 276480 1671709 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4192 : 442368 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1834 : 276480 1658880 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4191 : 442368 3096576 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1833 : 276480 2488320 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4190 : 442368 3984177 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1829 : 276480 1840582 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4186 : 442368 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1827 : 276480 0 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4184 : 442368 3982267 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1826 : 276480 1658880 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4183 : 442368 2985029 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1825 : 276480 1658880 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4182 : 442368 3982267 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1824 : 276480 1749731 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1823 : 276480 2488320 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4180 : 442368 0 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1821 : 2097152 9187811 0 0 0 0 0 0 65536 
ResNet.2.sm_70.ptx 4178 : 442368 2654208 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1820 : 2097152 13272064 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4177 : 442368 2819141 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1819 : 2097152 325303008 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4176 : 442368 2654208 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1814 : 2097152 14648544 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4171 : 2097152 8277541 0 0 0 0 0 0 65536 
ResNet.2.sm_70.ptx 1813 : 2097152 21050752 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4170 : 2097152 13364768 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5930 : 27648 141310 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5929 : 27648 166738 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5928 : 27648 249389 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5927 : 27648 166759 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5924 : 27648 0 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5923 : 27648 166456 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5922 : 27648 276827 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5921 : 27648 249887 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5920 : 27648 3656958 0 0 0 27648 27648 0 0 
ResNet.2.sm_70.ptx 5919 : 27648 248848 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5918 : 27648 5095608 0 0 0 27648 27648 0 0 
ResNet.2.sm_70.ptx 5917 : 27648 4790837 0 0 0 27648 27648 0 0 
ResNet.2.sm_70.ptx 5916 : 27648 248832 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5915 : 27648 248832 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5914 : 27648 276480 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5913 : 27648 248832 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5912 : 27648 295038 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5911 : 27648 271418 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5910 : 27648 248996 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5909 : 27648 248832 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5908 : 27648 276480 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5907 : 27648 248832 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5906 : 27648 276480 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5905 : 27648 289648 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5904 : 27648 249160 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5903 : 27648 248832 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5902 : 27648 165888 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5901 : 27648 248832 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5900 : 27648 248832 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5899 : 27648 165888 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1185 : 110592 566182 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5898 : 27648 165888 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1184 : 110592 663594 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5897 : 27648 276480 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1183 : 110592 996052 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5896 : 27648 248832 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1182 : 110592 719524 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5895 : 27648 269240 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5894 : 27648 249160 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5893 : 27648 165888 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1179 : 110592 0 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5892 : 27648 248832 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1178 : 110592 699420 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5891 : 27648 259036 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1177 : 110592 1107181 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5890 : 27648 166052 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1176 : 110592 996598 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5889 : 27648 248832 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1175 : 110592 453670 0 0 0 110592 65536 0 0 
ResNet.2.sm_70.ptx 5885 : 27648 186296 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1171 : 110592 995328 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5883 : 27648 0 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1169 : 110592 995328 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3526 : 27648 138343 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5882 : 27648 165888 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1168 : 110592 995328 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3525 : 27648 165888 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5881 : 27648 165888 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1167 : 110592 1216512 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3524 : 27648 248832 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5880 : 27648 176092 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1166 : 110592 1105920 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3523 : 27648 165888 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5879 : 27648 248832 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1165 : 110592 997446 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5877 : 2097152 10352604 0 0 0 0 0 0 27648 
ResNet.2.sm_70.ptx 1163 : 110592 996034 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3520 : 27648 0 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5876 : 2097152 12909440 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1162 : 110592 1105920 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3519 : 27648 165888 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5875 : 2097152 326566528 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1161 : 110592 995328 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3518 : 27648 276480 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5872 : 2097152 18958912 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1158 : 110592 663552 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3515 : 27648 1216828 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5871 : 2097152 18906432 0 0 0 0 0 0 0 
